time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
3.293,Sprinting,Sprinting,N/A,N/A,Detected,131.82,111.74,102.43,44.75,96.26,111.14,,43.13,,168.05,19.69,,,,,,,,,,,,,,,,,,
3.355,Sprinting,Sprinting,N/A,N/A,Detected,154.86,93.98,127.15,150.22,141.36,130.34,,57.02,,156.12,21.71,,,,,,,,,,,,,,,,,,
3.416,Sprinting,Sprinting,N/A,N/A,Detected,160.22,119.21,132.26,96.4,129.33,96.83,,58.56,,163.24,23.91,,,,,,,,,,,,,,,,,,
3.478,Sprinting,Sprinting,N/A,N/A,Detected,175.95,129.75,144.92,75.77,171.87,158.33,,57.0,,175.24,23.46,,,,,,,,,,,,,,,,,,
3.542,Sprinting,Sprinting,N/A,N/A,Detected,172.18,100.83,154.13,51.93,167.76,171.04,,66.87,,161.13,23.91,,,,,,,,,,,,,,,,,,
3.605,Sprinting,Sprinting,N/A,N/A,Detected,171.96,94.28,153.0,95.67,176.77,147.83,,58.67,,164.63,26.57,,,,,,,,,,,,,,,,,,
3.667,Sprinting,Sprinting,N/A,N/A,Detected,175.59,80.79,146.92,162.85,166.05,179.18,,51.8,,161.89,28.96,,,,,,,,,,,,,,,,,,
3.728,Sprinting,Sprinting,N/A,N/A,Detected,167.3,67.08,152.56,147.25,152.34,121.12,,59.34,,165.13,27.41,,,,,,,,,,,,,,,,,,
3.79,Sprinting,Sprinting,N/A,N/A,Detected,154.37,74.32,172.76,150.18,172.08,147.68,,65.48,,165.47,26.36,,,,,,,,,,,,,,,,,,
3.85,Sprinting,Sprinting,N/A,N/A,Detected,148.6,79.39,171.31,135.04,175.54,117.83,,76.84,,140.79,25.15,,,,,,,,,,,,,,,,,,
3.912,Sprinting,Sprinting,N/A,N/A,Detected,96.56,171.17,151.38,132.16,162.86,167.78,,49.39,,144.79,22.27,,,,,,,,,,,,,,,,,,
3.975,Sprinting,Sprinting,N/A,N/A,Detected,134.3,124.55,171.26,71.21,168.69,35.02,,36.55,,155.31,18.79,,,,,,,,,,,,,,,,,,
4.038,Sprinting,Sprinting,N/A,N/A,Detected,131.33,114.31,166.05,72.86,172.16,76.0,,61.58,,171.04,16.5,,,,,,,,,,,,,,,,,,
4.1,Sprinting,Sprinting,N/A,N/A,Detected,160.76,164.38,166.52,120.63,151.5,154.86,,55.56,,179.93,16.34,,,,,,,,,,,,,,,,,,
4.16,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
4.238,Sprinting,Sprinting,N/A,N/A,Detected,152.59,97.82,175.02,136.72,165.87,154.23,65.2,60.88,156.68,170.57,23.79,,,,,,,,,,,,,,,,,,
4.302,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
4.376,Sprinting,Sprinting,N/A,N/A,Detected,97.9,157.95,163.78,136.96,154.44,173.16,69.5,24.55,172.92,160.93,23.59,,,,,,,,,,,,,,,,,,
4.429,Sprinting,Sprinting,N/A,N/A,Detected,95.26,152.51,159.26,152.04,133.98,133.17,58.95,46.11,169.47,172.31,19.89,,,,,,,,,,,,,,,,,,
4.492,Sprinting,Sprinting,N/A,N/A,Detected,82.28,139.42,149.24,153.1,135.64,167.58,27.03,69.31,,158.37,19.18,,,,,,,,,,,,,,,,,,
4.555,Sprinting,Sprinting,N/A,N/A,Detected,81.62,137.9,150.68,147.39,140.85,176.7,6.37,69.97,,174.93,18.08,,,,,,,,,,,,,,,,,,
4.619,Sprinting,Sprinting,N/A,N/A,Detected,79.43,135.05,151.86,143.58,150.0,177.67,,70.74,,174.62,17.78,,,,,,,,,,,,,,,,,,
4.679,Sprinting,Sprinting,N/A,N/A,Detected,76.78,136.46,156.91,136.29,166.95,172.78,,68.61,,178.12,20.25,,,,,,,,,,,,,,,,,,
4.744,Sprinting,Sprinting,N/A,N/A,Detected,163.06,106.33,174.2,177.08,165.33,146.94,,73.09,,175.44,19.9,,,,,,,,,,,,,,,,,,
4.804,Sprinting,Sprinting,N/A,N/A,Detected,154.65,94.83,157.92,157.12,177.46,133.07,,69.78,,176.44,22.93,,,,,,,,,,,,,,,,,,
4.866,Sprinting,Sprinting,N/A,N/A,Detected,143.85,101.23,155.05,169.59,172.92,140.21,,69.07,,176.28,21.18,,,,,,,,,,,,,,,,,,
4.926,Sprinting,Sprinting,N/A,N/A,Detected,157.81,110.76,153.23,174.92,158.65,135.0,,68.82,,144.24,18.59,,,,,,,,,,,,,,,,,,
4.991,Sprinting,Sprinting,N/A,N/A,Detected,71.63,86.26,163.5,152.54,151.61,170.81,,97.52,,175.7,17.7,,,,,,,,,,,,,,,,,,
5.058,Sprinting,Sprinting,N/A,N/A,Detected,66.73,102.19,157.68,169.14,143.44,170.05,,63.72,,179.82,25.59,,,,,,,,,,,,,,,,,,
5.112,Sprinting,Sprinting,N/A,N/A,Detected,149.42,86.09,140.71,155.23,147.72,176.16,,50.01,,162.88,17.22,,,,,,,,,,,,,,,,,,
5.176,Sprinting,Sprinting,N/A,N/A,Detected,89.51,87.96,28.44,157.95,143.43,169.41,,49.02,,167.99,20.3,,,,,,,,,,,,,,,,,,
5.245,Sprinting,Sprinting,N/A,N/A,Detected,97.72,98.02,162.95,170.26,90.78,163.58,,38.43,,153.87,23.86,,,,,,,,,,,,,,,,,,
5.306,Sprinting,Sprinting,N/A,N/A,Detected,95.73,93.08,160.34,105.01,142.56,81.11,,38.06,,150.07,20.77,,,,,,,,,,,,,,,,,,
5.364,Sprinting,Sprinting,N/A,N/A,Detected,111.22,93.01,174.17,145.63,144.64,153.8,,40.09,,156.58,22.55,,,,,,,,,,,,,,,,,,
5.426,Sprinting,Sprinting,N/A,N/A,Detected,98.96,101.17,142.5,149.62,132.03,165.52,,40.56,,156.9,22.31,,,,,,,,,,,,,,,,,,
5.489,Sprinting,Sprinting,N/A,N/A,Detected,86.81,80.01,96.02,79.24,108.67,115.05,,40.49,,170.75,22.79,,,,,,,,,,,,,,,,,,
5.548,Sprinting,Sprinting,N/A,N/A,Detected,88.79,70.25,107.17,60.72,126.52,121.43,,39.3,,172.34,23.78,,,,,,,,,,,,,,,,,,
5.612,Sprinting,Sprinting,N/A,N/A,Detected,90.38,84.15,97.65,80.72,115.45,101.96,,42.77,,162.0,25.2,,,,,,,,,,,,,,,,,,
5.675,Sprinting,Sprinting,N/A,N/A,Detected,102.39,85.04,85.6,83.7,102.53,102.72,,68.25,,149.68,25.94,,,,,,,,,,,,,,,,,,
5.741,Sprinting,Sprinting,N/A,N/A,Detected,101.04,90.55,81.5,71.73,102.22,110.92,,71.67,,153.5,27.63,,,,,,,,,,,,,,,,,,
5.798,Sprinting,Sprinting,N/A,N/A,Detected,108.76,104.87,74.89,80.42,146.55,119.22,,78.94,,130.91,25.25,,,,,,,,,,,,,,,,,,
5.861,Sprinting,Sprinting,N/A,N/A,Detected,130.09,110.6,88.69,79.01,130.51,122.76,52.53,75.2,171.51,125.48,25.71,,,,,,,,,,,,,,,,,,
5.926,Sprinting,Sprinting,N/A,N/A,Detected,127.92,114.44,73.64,79.03,117.44,129.33,57.18,77.42,170.35,128.2,23.57,,,,,,,,,,,,,,,,,,
5.991,Sprinting,Sprinting,N/A,N/A,Detected,144.25,138.27,84.07,95.01,155.19,137.84,47.26,79.29,176.05,131.37,22.86,,,,,,,,,,,,,,,,,,
6.05,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.124,Sprinting,Sprinting,N/A,N/A,Detected,137.64,110.42,160.66,43.08,178.26,138.27,80.79,75.0,158.56,170.64,9.71,,,,,,,,,,,,,,,,,,
6.192,Sprinting,Sprinting,N/A,N/A,Detected,146.74,176.8,79.96,109.72,172.56,165.04,52.93,58.72,109.23,150.46,10.78,,,,,,,,,,,,,,,,,,
6.255,Sprinting,Sprinting,N/A,N/A,Detected,102.44,151.79,40.25,152.7,145.47,178.96,55.32,60.16,134.71,147.09,9.75,,,,,,,,,,,,,,,,,,
6.314,Sprinting,Sprinting,N/A,N/A,Detected,99.52,150.52,31.65,153.41,152.81,167.43,14.31,50.91,,169.07,8.07,,,,,,,,,,,,,,,,,,
6.375,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.453,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.53,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.605,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.67,Sprinting,Sprinting,N/A,N/A,Detected,83.67,112.38,67.32,167.84,103.06,173.35,63.77,68.63,,153.87,3.69,,,,,,,,,,,,,,,,,,
6.736,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.809,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
6.89,Sprinting,Sprinting,N/A,N/A,Detected,76.72,114.91,138.01,173.52,148.14,162.09,78.53,58.37,,176.07,15.95,,,,,,,,,,,,,,,,,,
6.951,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
7.028,Sprinting,Sprinting,N/A,N/A,Detected,110.22,115.94,143.09,123.76,135.88,153.77,65.83,45.0,,177.03,5.49,,,,,,,,,,,,,,,,,,
7.092,Sprinting,Sprinting,N/A,N/A,Detected,123.14,161.58,151.98,158.98,107.46,131.73,,76.34,,180.0,9.36,,,,,,,,,,,,,,,,,,
7.156,Sprinting,Sprinting,N/A,N/A,Detected,122.57,166.88,150.77,157.75,108.13,130.68,,75.9,,179.66,10.19,,,,,,,,,,,,,,,,,,
7.213,Sprinting,Sprinting,N/A,N/A,Detected,117.9,117.87,176.41,167.98,99.39,146.9,,13.77,,133.45,2.41,,,,,,,,,,,,,,,,,,
7.277,Sprinting,Sprinting,N/A,N/A,Detected,114.41,109.41,174.12,166.34,118.81,152.37,,46.15,,153.97,1.74,,,,,,,,,,,,,,,,,,
7.339,Sprinting,Sprinting,N/A,N/A,Detected,122.32,111.8,162.42,166.75,102.65,152.4,,46.62,,160.11,1.12,,,,,,,,,,,,,,,,,,
7.401,Sprinting,Sprinting,N/A,N/A,Detected,130.52,106.65,153.0,153.53,102.43,125.1,,39.37,,147.81,3.12,,,,,,,,,,,,,,,,,,
7.463,Sprinting,Sprinting,N/A,N/A,Detected,147.96,111.94,143.8,179.79,137.88,178.83,,35.97,,139.28,2.22,,,,,,,,,,,,,,,,,,
7.525,Sprinting,Sprinting,N/A,N/A,Detected,117.01,123.29,172.92,175.0,14.47,162.75,,36.76,,146.99,0.0,,,,,,,,,,,,,,,,,,
7.589,Sprinting,Sprinting,N/A,N/A,Detected,110.79,112.62,172.15,173.16,129.04,148.79,,3.95,,124.99,5.61,,,,,,,,,,,,,,,,,,
7.655,Sprinting,Sprinting,N/A,N/A,Detected,101.43,107.12,163.53,158.73,175.35,139.76,,8.43,,118.96,4.33,,,,,,,,,,,,,,,,,,
7.715,Sprinting,Sprinting,N/A,N/A,Detected,99.03,95.64,151.62,117.74,144.81,103.71,,10.51,,115.32,7.18,,,,,,,,,,,,,,,,,,
7.778,Sprinting,Sprinting,N/A,N/A,Detected,95.27,94.54,142.64,171.38,137.08,174.58,,3.89,,111.55,6.08,,,,,,,,,,,,,,,,,,
7.837,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
7.909,Sprinting,Sprinting,N/A,N/A,Detected,29.8,49.18,101.37,140.82,128.99,81.87,,9.77,,71.57,108.75,,,,,,,,,,,,,,,,,,
7.96,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
8.022,Sprinting,Sprinting,N/A,Not Detected,Not Detected,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
